WormBaseID,ElasticNet_Coef
WBGene00011191,-0.0956821636
WBGene00011194,-0.4354725275
WBGene00011196,0.051141487
WBGene00011198,0.1459252694
WBGene00011205,-0.1065977833
WBGene00011207,-0.011133534
WBGene00011209,-0.1590284528
WBGene00011212,-0.0034762766
WBGene00011213,0.2847964241
WBGene00011215,-0.0049335781
WBGene00011217,-0.1152630249
WBGene00011222,-0.1797305521
WBGene00011224,-0.3901120064
WBGene00011227,0.1914811945
WBGene00011228,0.1725029576
WBGene00011229,-0.2357619302
WBGene00011231,0.0494186666
WBGene00011235,-0.7347051992
WBGene00011236,-0.012633357
WBGene00011244,0.4234248103
WBGene00011258,0.7306024341
WBGene00011259,0.0340897894
WBGene00011260,-0.4233804786
WBGene00011262,-0.1367366775
WBGene00011263,-0.0169483096
WBGene00011267,-0.0413622918
WBGene00011269,0.0977905324
WBGene00011272,0.07406268
WBGene00011283,-0.6550967951
WBGene00011286,0.4252765991
WBGene00011288,0.0186382352
WBGene00011289,0.5258442953
WBGene00011291,-0.0185248283
WBGene00011293,0.6422564876
WBGene00011297,0.3869198684
WBGene00011305,-0.292571305
WBGene00011307,-0.3847936794
WBGene00011309,-0.0911243243
WBGene00011321,-0.5658587012
WBGene00011322,-0.192300412
WBGene00011324,0.150388165
WBGene00011325,0.4485635101
WBGene00011326,0.003967264
WBGene00011328,-0.1739985572
WBGene00011330,-0.1425563138
WBGene00011337,-0.5100689518
WBGene00011339,-0.8131783029
WBGene00011350,-0.1626109644
WBGene00011351,0.218484508
WBGene00011353,0.1778139853
WBGene00011361,0.1354850872
WBGene00011362,-0.41980267
WBGene00011366,-0.2083240202
WBGene00011367,0.0387527286
WBGene00011369,0.1648091794
WBGene00011372,-0.008847095
WBGene00011374,-0.2486565933
WBGene00011376,-0.2262753538
WBGene00011388,-0.0187430892
WBGene00011392,0.0069555585
WBGene00011394,-0.1152801731
WBGene00011400,-0.7793086286
WBGene00011404,0.1724015262
WBGene00011414,0.249083731
WBGene00011416,-0.3265676537
WBGene00011417,-1.0327271227
WBGene00011418,-0.664873808
WBGene00011419,-0.8738032211
WBGene00011422,-0.061096913
WBGene00011424,-0.7905798394
WBGene00011425,0.4292542122
WBGene00011427,0.5240148066
WBGene00011429,0.2720773234
WBGene00011431,-0.7335221331
WBGene00011432,-0.2484363436
WBGene00011433,-0.9762698612
WBGene00011435,0.1768639382
WBGene00011437,0.1111982694
WBGene00011438,-0.164722883
WBGene00011439,0.5544104571
WBGene00011441,-0.0133479496
WBGene00011445,-0.6836590437
WBGene00011450,-0.232824047
WBGene00011456,-0.0489982167
WBGene00011460,0.110078916
WBGene00011466,-0.3263108323
WBGene00011471,0.0389526891
WBGene00011475,-0.3475186287
WBGene00011476,0.3020113816
WBGene00011479,0.0826786109
WBGene00011486,0.7538371859
WBGene00011487,-0.7711414659
WBGene00011490,0.1427538285
WBGene00011491,-0.2221810068
WBGene00011494,0.4427655585
WBGene00011495,-1.0892376479
WBGene00011499,0.031941023
WBGene00011508,-0.1849261705
WBGene00011509,-0.073466992
WBGene00011512,-0.2369475586
WBGene00011513,-0.3687315508
WBGene00011514,0.9805418247
WBGene00011517,-0.1548938485
WBGene00011520,0.2173628802
WBGene00011522,0.1232083451
WBGene00011524,-0.8435914286
WBGene00011531,0.0270433038
WBGene00011532,0.1261899351
WBGene00011539,0.024368877
WBGene00011540,0.5181172672
WBGene00011548,0.0526596649
WBGene00011551,-0.0741945853
WBGene00011554,-0.7615598666
WBGene00011556,-0.1656197535
WBGene00011562,0.1202229874
WBGene00011563,0.5944637299
WBGene00011564,-0.1100022183
WBGene00011566,0.8041408002
WBGene00011573,-0.0241992666
WBGene00011576,-0.0461022877
WBGene00011578,0.7002861265
WBGene00011583,-0.2630934121
WBGene00011586,-0.7848415578
WBGene00011587,-0.2729856529
WBGene00011591,-0.4848995622
WBGene00011592,0.0081418126
WBGene00011593,0.0879268408
WBGene00011596,0.7249614358
WBGene00011599,0.4967045787
WBGene00011601,-0.1602073496
WBGene00011606,-0.0105685297
WBGene00011608,-0.2571540192
WBGene00011610,-0.2669150873
WBGene00011611,-0.085724404
WBGene00011613,0.1772885871
WBGene00011614,-0.3428082832
WBGene00011615,-0.36341249
WBGene00011640,0.0177263177
WBGene00011641,-1.251773325
WBGene00011642,-0.226791812
WBGene00011643,0.4856117004
WBGene00011648,-0.0444577992
WBGene00011660,-0.2633529887
WBGene00011663,-0.071255946
WBGene00011665,0.0615314673
WBGene00011668,-0.3121470671
WBGene00011669,-0.0559564484
WBGene00011670,-0.4589748793
WBGene00011671,-0.1371536792
WBGene00011672,-0.0975031246
WBGene00011673,-0.0009504035
WBGene00011674,-0.1437621725
WBGene00011675,-0.1367776362
WBGene00011678,-0.0169125972
WBGene00011682,0.0660880884
WBGene00011683,0.2198105582
WBGene00011684,-0.9687579597
WBGene00011685,-0.2675555104
WBGene00011689,-0.229836656
WBGene00011691,-0.486746004
WBGene00011692,-0.2692487993
WBGene00011694,-0.0708260476
WBGene00011696,-0.0701036568
WBGene00011699,-0.606705787
WBGene00011705,-1.2460528301
WBGene00011706,-0.0074038398
WBGene00011707,0.3128638144
WBGene00011718,-0.0766656604
WBGene00011719,-0.5542062689
WBGene00011723,0.2532953246
WBGene00011725,0.6753286477
WBGene00011726,-0.2719219602
WBGene00011731,0.0169982924
WBGene00011733,-0.0779407838
WBGene00011738,-0.0654036194
WBGene00011741,-0.0372559194
WBGene00011748,0.6979643867
WBGene00011749,0.100108856
WBGene00011752,-0.5661773004
WBGene00011753,-1.4892922992
WBGene00011756,0.1784013215
WBGene00011760,0.0298519612
WBGene00011763,0.0620815643
WBGene00011765,-0.0257525146
WBGene00011767,-0.0574447903
WBGene00011768,-0.1135329805
WBGene00011770,-0.0270010618
WBGene00011772,0.3449540217
WBGene00011774,0.3286278327
WBGene00011788,0.2013526002
WBGene00011790,-0.0206250417
WBGene00011793,0.1473930374
WBGene00011794,0.8957113917
WBGene00011796,-0.0622522865
WBGene00011798,0.301404153
WBGene00011800,-0.9466817594
WBGene00011801,0.1754220387
WBGene00011803,-0.8101050373
WBGene00011808,0.2376171284
WBGene00011811,0.7808045265
WBGene00011812,0.3039447878
WBGene00011813,0.0613943936
WBGene00011817,0.3772501613
WBGene00011821,0.0470397169
WBGene00011823,0.2056587204
WBGene00011824,0.4532593775
WBGene00011829,0.0929591579
WBGene00011832,0.1205864612
WBGene00011833,0.1670937815
WBGene00011834,0.1210410635
WBGene00011838,-0.4891842216
WBGene00011839,-0.5536826082
WBGene00011841,0.0251475139
WBGene00011844,-0.4064416945
WBGene00011850,0.061729989
WBGene00011853,0.1376603324
WBGene00011856,-0.103404112
WBGene00011868,1.4550382554
WBGene00011869,0.1145599466
WBGene00011870,-0.3061756788
WBGene00011872,-0.1757976991
WBGene00011880,-0.0794314396
WBGene00011888,-0.0136533796
WBGene00011893,-0.0356165391
WBGene00011895,0.1075107329
WBGene00011898,-0.1992524652
WBGene00011900,-0.146415389
WBGene00011906,-0.2244920469
WBGene00011910,0.4830426785
WBGene00011914,-0.1701330377
WBGene00011916,0.0195473172
WBGene00011919,-0.3070940143
WBGene00011923,0.1516894504
WBGene00011924,-0.0925603451
WBGene00011925,-0.1720192172
WBGene00011928,0.1835934236
WBGene00011931,-0.0107714954
WBGene00011935,0.6440833024
WBGene00011936,-0.0286178871
WBGene00011938,-1.2737472702
WBGene00011940,0.0250739183
WBGene00011941,0.3155686218
WBGene00011948,0.0542419886
WBGene00011949,-0.016973564
WBGene00011954,0.3423542506
WBGene00011955,-0.8703414614
WBGene00011956,-0.1973188865
WBGene00011957,0.4912948135
WBGene00011961,-0.0233777105
WBGene00011964,-0.0810087287
WBGene00011968,0.326354486
WBGene00011974,0.3093902847
WBGene00011978,-0.0225464345
WBGene00011981,-1.3039028502
WBGene00011984,0.0561447181
WBGene00011990,0.126197324
WBGene00011996,-0.1761227892
WBGene00011997,-0.6068398445
WBGene00012003,-0.0123610725
WBGene00012004,-0.0690688132
WBGene00012009,-0.0254676315
WBGene00012011,-0.0529192886
WBGene00012012,0.1350281944
WBGene00012018,-0.0518310177
WBGene00012020,0.156881142
WBGene00012021,-0.1750710457
WBGene00012028,-0.1919815908
WBGene00012029,0.2421105357
WBGene00012032,-0.3729607877
WBGene00012063,-0.0725594682
WBGene00012064,-0.2682860238
WBGene00012065,-0.3867535391
WBGene00012069,-0.0625390379
WBGene00012073,-0.5060840715
WBGene00012074,-0.3754009818
WBGene00012084,0.6032229397
WBGene00012087,0.5184953594
WBGene00012094,-0.7455278445
WBGene00012096,-0.0270865691
WBGene00012101,0.0577947772
WBGene00012103,-0.3500338025
WBGene00012104,0.0986781922
WBGene00012112,-0.0192170737
WBGene00012115,0.4098066902
WBGene00012118,-0.3948736121
WBGene00012119,-0.233058381
WBGene00012121,-0.0943395062
WBGene00012122,-0.1936259057
WBGene00012123,-0.1269381751
WBGene00012124,0.116892883
WBGene00012125,-0.254580385
WBGene00012127,0.0019747153
WBGene00012130,-0.0884531426
WBGene00012131,-0.5724187629
WBGene00012135,0.0341622026
WBGene00012137,0.0232171595
WBGene00012138,0.1133992391
WBGene00012139,0.3022139219
WBGene00012146,0.6654989168
WBGene00012151,-0.1812971007
WBGene00012152,0.109471362
WBGene00012157,0.0321576449
WBGene00012163,-0.0587751304
WBGene00012165,0.007226106
WBGene00012168,-0.5145956745
WBGene00012169,0.60585163
WBGene00012173,-0.095578428
WBGene00012174,0.0032737992
WBGene00012175,-0.2467302153
WBGene00012176,-0.6054348839
WBGene00012178,0.444824418
WBGene00012180,-0.4859737
WBGene00012184,0.113685807
WBGene00012186,0.6128974811
WBGene00012189,0.711922176
WBGene00012191,0.6089609475
WBGene00012193,-0.0057824854
WBGene00012195,-0.6804170861
WBGene00012196,-0.073231043
WBGene00012197,-0.6495107007
WBGene00012198,-0.0864754558
WBGene00012199,-0.1141119125
WBGene00012207,0.2499110726
WBGene00012209,0.1707650763
WBGene00012211,-0.6223340178
WBGene00012213,-0.1097425083
WBGene00012216,0.0931555862
WBGene00012217,0.7146763296
WBGene00012220,0.1035762595
WBGene00012222,0.1497555294
WBGene00012224,0.7269486515
WBGene00012225,-0.0235952707
WBGene00012228,0.1203808196
WBGene00012235,0.0669767828
WBGene00012236,-0.0311844576
WBGene00012237,-0.2458399968
WBGene00012239,0.4980998983
WBGene00012240,-1.0568752964
WBGene00012241,0.0083802062
WBGene00012247,0.0412718552
WBGene00012250,0.1066217442
WBGene00012251,0.0532077009
WBGene00012252,-0.9836690108
WBGene00012253,-0.0573529333
WBGene00012256,-0.3138758551
WBGene00012257,-0.1069189236
WBGene00012259,-0.3040487523
WBGene00012261,-0.3925419569
WBGene00012277,0.3368393706
WBGene00012280,0.4902312433
WBGene00012291,0.3367529971
WBGene00012294,-0.1780647882
WBGene00012295,-0.325559804
WBGene00012296,0.2741448911
WBGene00012297,1.0578172071
WBGene00012298,0.0146773273
WBGene00012299,-0.0719522372
WBGene00012300,0.3309021125
WBGene00012306,0.3077967756
WBGene00012307,-0.4650720997
WBGene00012315,0.0330196394
WBGene00012317,0.5785656214
WBGene00012324,-0.5373619522
WBGene00012325,-0.2940417906
WBGene00012330,-0.282209886
WBGene00012347,0.159054369
WBGene00012352,0.6787152085
WBGene00012356,0.2205923838
WBGene00012357,0.5135460653
WBGene00012361,-0.00502284
WBGene00012363,0.7026107176
WBGene00012365,0.3490802389
WBGene00012368,0.1911660459
WBGene00012370,0.079596317
WBGene00012371,0.5716981828
WBGene00012372,-0.1564263468
WBGene00012374,0.0197851286
WBGene00012379,0.7656977411
WBGene00012381,-0.1728488193
WBGene00012387,-0.0070864052
WBGene00012390,0.2524971279
WBGene00012393,0.2748533478
WBGene00012396,-0.7594117283
WBGene00012398,-1.0716489582
WBGene00012404,-0.7394026199
WBGene00012407,-0.3282978669
WBGene00012416,0.5327844718
WBGene00012418,0.0109610142
WBGene00012420,-0.591056732
WBGene00012421,-0.2917447385
WBGene00012424,0.2614388847
WBGene00012428,-0.4592173221
WBGene00012432,0.0757589021
WBGene00012433,-0.1306660369
WBGene00012436,-0.1282884661
WBGene00012437,0.6207995633
WBGene00012443,0.310795757
WBGene00012445,-0.7554305057
WBGene00012446,0.1525243309
WBGene00012448,-0.3808199246
WBGene00012449,0.6511067321
WBGene00012452,0.0279594052
WBGene00012456,-0.2057717755
WBGene00012457,-0.2061894592
WBGene00012460,0.34892989
WBGene00012461,0.3426000061
WBGene00012462,-0.2513042634
WBGene00012464,0.146435026
WBGene00012465,0.2254830763
WBGene00012467,0.6603871969
WBGene00012469,-0.2518623081
WBGene00012470,0.2920078755
WBGene00012476,0.1137493817
WBGene00012481,-0.029933873
WBGene00012482,-0.0945677396
WBGene00012487,-0.1248632595
WBGene00012491,-0.4159220725
WBGene00012494,-0.015483792
WBGene00012498,-0.5508354172
WBGene00012501,0.1613317003
WBGene00012512,0.0617862438
WBGene00012513,-0.9700871106
WBGene00012514,-0.142471998
WBGene00012518,-0.0287155893
WBGene00012525,0.658761034
WBGene00012529,-0.2179256993
WBGene00012535,-0.0457809386
WBGene00012536,-0.0788519217
WBGene00012538,-0.4674922076
WBGene00012545,-0.7922198648
WBGene00012547,0.6004985924
WBGene00012549,-0.0998596518
WBGene00012551,0.0643507614
WBGene00012555,0.1767593147
WBGene00012558,0.0064534264
WBGene00012559,0.0526181993
WBGene00012560,0.2201828711
WBGene00012562,0.0298324237
WBGene00012565,0.0357803153
WBGene00012567,0.5196908558
WBGene00012569,0.4185398892
WBGene00012573,0.3636145873
WBGene00012583,0.5415184351
WBGene00012585,0.7012284038
WBGene00012587,-0.0682777752
WBGene00012588,0.3027212585
WBGene00012589,0.2579193474
WBGene00012595,0.2339055561
WBGene00012604,-0.3372594975
WBGene00012605,0.5681095874
WBGene00012606,-0.0658639494
WBGene00012610,-0.2869659881
WBGene00012615,-0.0619967222
WBGene00012618,0.1309839901
WBGene00012626,-0.4956837285
WBGene00012628,-0.4892780874
WBGene00012629,0.8123930014
WBGene00012631,-0.2243951548
WBGene00012635,-0.2447466874
WBGene00012637,1.1025085636
WBGene00012638,0.2031556155
WBGene00012644,-0.003000336
WBGene00012645,-0.0726214029
WBGene00012647,0.1473100223
WBGene00012648,-0.7896960248
WBGene00012651,0.0240612276
WBGene00012652,0.005245606
WBGene00012656,0.2431465759
WBGene00012657,0.6873573848
WBGene00012661,-0.2366148497
WBGene00012663,-0.0203670903
WBGene00012664,-0.1152119229
WBGene00012671,0.2631517963
WBGene00012672,0.1278348129
WBGene00012673,0.975901975
WBGene00012674,0.1014518704
WBGene00012675,0.1457007337
WBGene00012680,-0.2255315554
WBGene00012684,0.0204443857
WBGene00012686,-1.3544500283
WBGene00012688,1.2476180874
WBGene00012690,0.3518775247
WBGene00012695,0.0547483379
WBGene00012696,-0.040431581
WBGene00012697,0.0802563678
WBGene00012699,-0.1354706958
WBGene00012702,-0.0830957256
WBGene00012704,0.143911045
WBGene00012712,0.0116884062
WBGene00012715,0.0434045373
WBGene00012716,-0.2783667596
WBGene00012717,-0.9960915448
WBGene00012720,0.6931175042
WBGene00012723,-0.1896887379
WBGene00012727,-0.096778324
WBGene00012728,-0.1323493488
WBGene00012731,0.7141558279
WBGene00012732,0.3032912779
WBGene00012740,0.0042511797
WBGene00012741,0.1297449959
WBGene00012747,-0.9969638409
WBGene00012756,0.1071465525
WBGene00012759,0.3877750649
WBGene00012761,0.0590012372
WBGene00012763,-0.1429981938
WBGene00012767,0.395992663
WBGene00012777,-0.3918979219
WBGene00012778,-0.0216728328
WBGene00012780,0.1251971614
WBGene00012781,0.0752647352
WBGene00012783,-0.049171153
WBGene00012785,0.0790221413
WBGene00012786,0.0870344575
WBGene00012794,0.1186485567
WBGene00012802,0.3644654458
WBGene00012809,0.4819634801
WBGene00012810,0.3954589526
WBGene00012814,-0.0411169451
WBGene00012816,0.0577238814
WBGene00012821,0.1032673498
WBGene00012822,0.1075553056
WBGene00012824,0.8464790255
WBGene00012825,0.3377406421
WBGene00012827,0.1604126077
WBGene00012828,-0.0059587709
WBGene00012831,0.082836653
WBGene00012834,-0.5229735562
WBGene00012840,-0.8031177482
WBGene00012841,-0.4105295091
WBGene00012850,0.231451523
WBGene00012853,0.141194829
WBGene00012854,-0.1873212581
WBGene00012857,0.2994281583
WBGene00012858,0.2515740619
WBGene00012859,0.1435700906
WBGene00012861,0.1138300855
WBGene00012864,0.5373880121
WBGene00012866,-0.6376499316
WBGene00012869,0.3038436523
WBGene00012872,0.0207638687
WBGene00012877,0.3344004256
WBGene00012878,0.5471271684
WBGene00012879,0.2363294578
WBGene00012880,0.0268506398
WBGene00012886,-0.9360246862
WBGene00012889,-0.1442733181
WBGene00012891,-0.1889888692
WBGene00012898,0.2060234363
WBGene00012901,0.5795628243
WBGene00012904,0.2287225523
WBGene00012910,-0.3649570523
WBGene00012912,-0.0855549145
WBGene00012913,-0.2924947594
WBGene00012914,0.3330950852
WBGene00012917,-0.0461941462
WBGene00012919,0.2159075438
WBGene00012922,-0.9654036805
WBGene00012923,-0.1286669701
WBGene00012926,0.2127819607
WBGene00012927,0.395350842
WBGene00012931,0.2509486169
WBGene00012933,0.1719315958
WBGene00012935,0.0639090356
WBGene00012937,0.0184341269
WBGene00012938,-0.1826327777
WBGene00012941,-0.1576941553
WBGene00012942,0.4016616037
WBGene00012947,0.6668735819
WBGene00012948,0.329569225
WBGene00012953,0.2083092555
WBGene00012960,-0.613809636
WBGene00012961,0.5541194052
WBGene00012962,0.3953173794
WBGene00012967,0.1621587122
WBGene00012969,0.5475411661
WBGene00012970,0.2102688237
WBGene00012974,0.237757245
WBGene00012975,-0.8660641617
WBGene00012979,-0.0532475844
WBGene00012981,0.5830418493
WBGene00012984,0.1428844644
WBGene00012988,-0.1942993092
WBGene00012989,0.5521097482
WBGene00012993,0.3146269292
WBGene00012997,0.2363379084
WBGene00013000,0.3805187956
WBGene00013001,0.1202438703
WBGene00013007,-0.6478119185
WBGene00013008,0.3508386294
WBGene00013009,1.2901003302
WBGene00013013,-0.0464714103
WBGene00013014,0.0466226886
WBGene00013019,0.0996670411
WBGene00013021,0.026631273
WBGene00013023,-0.3330762085
WBGene00013024,0.124541532
WBGene00013026,0.3418874824
WBGene00013030,0.1310214652
WBGene00013033,-0.1367345265
WBGene00013035,-0.2494920097
WBGene00013036,0.1362743265
WBGene00013048,-0.2443903395
WBGene00013053,-0.1240656206
WBGene00013055,0.1776511781
WBGene00013060,-0.0101758345
WBGene00013064,-0.0101937357
WBGene00013073,0.0010354153
WBGene00013074,0.5129655609
WBGene00013076,-0.1461543471
WBGene00013077,-0.1735747445
WBGene00013079,0.1062713272
WBGene00013081,-0.4385598646
WBGene00013083,0.4597636084
WBGene00013086,0.6657185836
WBGene00013087,0.0739179764
WBGene00013091,-0.5083083311
WBGene00013100,0.4006727548
WBGene00013104,-0.6210962167
WBGene00013106,0.0690246071
WBGene00013107,-0.1862716078
WBGene00013111,0.0078157621
WBGene00013116,0.119644483
WBGene00013125,-0.0184571432
WBGene00013128,0.1333851621
WBGene00013129,0.1692423514
